lga,district_area,postalcode,town
Ibadan-North-East,Iwo Road,200223,"Open Space Around Kumapayi Street, Iwo Road I"
Ibadan-North-East,Iwo Road,200223,"Open Space Around Kumapayi Street, Iwo Road II"
Ibadan-North-East,Iwo Road,200223,"Open Space Around Kumapayi Street, Iwo Road III"
Ibadan-North-East,Iwo Road,200223,"Open Space Around Kumapayi Street, Iwo Road IV"
Ibadan-North-East,Iwo Road,200223,"Open Space Around Kumapayi Street, Iwo Road V"
Ibadan-North-East,Iwo Road,200223,Space Around Lagos Motor Park
Ibadan-North-East,Iwo Road,200223,Olorombo I
Ibadan-North-East,Iwo Road,200223,Olorombo II
Ibadan-North-East,Iwo Road,200223,St. Paul's Yanbule
Ibadan-North-East,Iwo Road,200223,H. L. A. School I
Ibadan-North-East,Iwo Road,200223,H. L. A. School II
Ibadan-North-East,Iwo Road,200223,"Space In Front Of Abc Chemist, Agodi"
Ibadan-North-East,Iwo Road,200223,"Space Beside Customary Court, Agodi"
Ibadan-North-East,Iwo Road,200223,Space In Front Of Aliwo Compound I
Ibadan-North-East,Iwo Road,200223,Space In Front Of Aliwo Compound II
Ibadan-North-East,Iwo Road,200223,Agodi Motor Park
Ibadan-North-East,Iwo Road,200223,Apete Amulegbodo Old Ife Road
Ibadan-North-East,Iwo Road,200223,"Green Spring, Ibadan I"
Ibadan-North-East,Iwo Road,200223,"Green Spring, Ibadan II"
Ibadan-North-East,Iwo Road,200223,"Holy Trinity, Ibadan I"
Ibadan-North-East,Iwo Road,200223,"Holy Trinity, Ibadan II"
Ibadan-North-East,Iwo Road,200223,"I. K. Dairo Street, Old Ife Road"
Ibadan-North-East,Iwo Road,200223,Loyola College I
Ibadan-North-East,Iwo Road,200223,Loyola College II
Ibadan-North-East,Iwo Road,200223,"Methodist School, E9 I"
Ibadan-North-East,Iwo Road,200223,"Methodist School, E9 II"
Ibadan-North-East,Iwo Road,200223,"Space In Front Of Ogunwolu, Isale Agbede"
Ibadan-North-East,Iwo Road,200223,Space Around Oke Adu Hall
Ibadan-North-East,Iwo Road,200223,Space Around Oke Adu Mosque
Ibadan-North-East,Iwo Road,200223,"Space Oke Adu, Okekoto, Gbenla I"
Ibadan-North-East,Iwo Road,200223,"Space Oke Adu, Okekoto, Gbenla II"
Ibadan-North-East,Iwo Road,200223,"Seventh Day Primary School, Old Ife Road"
Ibadan-North-East,Iwo Road,200223,"Entrance To Catholic Hospital, Oluyoro I"
Ibadan-North-East,Iwo Road,200223,"Entrance To Catholic Hospital, Oluyoro II"
Ibadan-North-East,Iwo Road,200223,"Onipasan Area, Ibadan I"
Ibadan-North-East,Iwo Road,200223,"Onipasan Area, Ibadan II"
Ibadan-North-East,Iwo Road,200223,"Onipasan Area, Ibadan III"
Ibadan-North-East,Iwo Road,200223,"Onipasan Area, Ibadan IV"
Ibadan-North-East,Iwo Road,200223,Onipepeye I
Ibadan-North-East,Iwo Road,200223,Onipepeye II
Ibadan-North-East,Iwo Road,200223,"Space Around Yidi Gate, Agodi I"
Ibadan-North-East,Iwo Road,200223,"Space Around Yidi Gate, Agodi II"
Ibadan-North-East,Iwo Road,200223,"Space Around Yidi Gate, Agodi III"
Ibadan-South-West,Onireke,200272,Abere Junction I
Ibadan-South-West,Onireke,200272,Abere Junction II
Ibadan-South-West,Onireke,200272,Alekuso Compound
Ibadan-South-West,Onireke,200272,Asipa Sango After Bridge
Ibadan-South-West,Onireke,200272,Asipa Sango Oritamerin I
Ibadan-South-West,Onireke,200272,Asipa Sango Oritamerin II
Ibadan-South-West,Onireke,200272,Idi-Omo Pamoya I
Ibadan-South-West,Onireke,200272,Idi-Omo Pamoya II
Ibadan-South-West,Onireke,200272,Laniba Compound I
Ibadan-South-West,Onireke,200272,Laniba Compound II
Ibadan-South-West,Onireke,200272,Okunola Iwere
Ibadan-South-West,Onireke,200272,Okutoro Compound
Ibadan-South-West,Onireke,200272,"Agbaje Primary School, Ayeye I"
Ibadan-South-West,Onireke,200272,"Agbaje Primary School, Ayeye II"
Ibadan-South-West,Onireke,200272,Behind Agip Station Orita Merin
Ibadan-South-West,Onireke,200272,Durosaro's Compound
Ibadan-South-West,Onireke,200272,Near Omo's Radio I
Ibadan-South-West,Onireke,200272,Near Omo's Radio II
Ibadan-South-West,Onireke,200272,Ojoo Bus Stop Orita Merin
Ibadan-South-West,Onireke,200272,Olota Compound Agbeni
Ibadan-South-West,Onireke,200272,Open Space Ella's Compound
Ibadan-South-West,Onireke,200272,"Open Space, Ololo Compound I"
Ibadan-South-West,Onireke,200272,"Open Space, Ololo Compound II"
Ibadan-South-West,Onireke,200272,"Along Agbaje Road, Agbeni I"
Ibadan-South-West,Onireke,200272,"Along Agbaje Road, Agbeni II"
Ibadan-South-West,Onireke,200272,"Along Ibikunle's Compound, Ayeye"
Ibadan-South-West,Onireke,200272,"Along Ogunpa River, Amunigun"
Ibadan-South-West,Onireke,200272,Around Amunigun Compound
Ibadan-South-West,Onireke,200272,Infront Of Adebisi Compound
Ibadan-South-West,Onireke,200272,Space Lakondoro's Compound I
Ibadan-South-West,Onireke,200272,Lagbeja's House
Ibadan-South-West,Onireke,200272,Akilapa's House
Ibadan-South-West,Onireke,200272,Open Space Ibikunle's Palace I
Ibadan-South-West,Onireke,200272,Open Space Ibikunle's Palace II
Ibadan-South-West,Onireke,200272,Open Space Laboopo Amunigun
Ibadan-South-West,Onireke,200272,Opposite Alarape Busari's House
Ibadan-South-West,Onireke,200272,"Sacred Heart School, Idikan"
Ibadan-South-West,Onireke,200272,Space Along Ogunlefi Orieru
Ibadan-South-West,Onireke,200272,Space Lakondoro's Compound II
Ibadan-South-West,Onireke,200272,"Space Oota Compound, Idikan"
Ibadan-South-West,Onireke,200272,Near Lawyer's House Oke Padre
Ibadan-South-West,Onireke,200272,Open Space Ariyibi's Compound Mecho Shop
Ibadan-South-West,Onireke,200272,Open Space Ande's House Yeosa
Ibadan-South-West,Onireke,200272,Open Space Alapa Compound
Ibadan-South-West,Onireke,200272,Open Space Okeseni I
Ibadan-South-West,Onireke,200272,Open Space Okeseni II
Ibadan-South-West,Onireke,200272,"Open Space First Baptist School, Idikan I"
Ibadan-South-West,Onireke,200272,"Open Space First Baptist School, Idikan II"
Ibadan-South-West,Onireke,200272,Open Space Adebayo Nursery School
Ibadan-South-West,Onireke,200272,Open Space Obadara's House
Ibadan-South-West,Onireke,200272,Opposite Adagbada's House
Ibadan-South-West,Onireke,200272,Space Near Akinyemi's House
Ibadan-South-West,Onireke,200272,Space Near Jalaruru's Compound
Ibadan-South-West,Onireke,200272,"St. Michael Primary School, Okeseni"
Ibadan-South-West,Onireke,200272,Along Araromi Behind The Stream - Oke Padre
Ibadan-South-West,Onireke,200272,Along Road To Ladapo's House I
Ibadan-South-West,Onireke,200272,Along Road To Ladapo's House II
Ibadan-South-West,Onireke,200272,At Asadele's Compound Abebi
Ibadan-South-West,Onireke,200272,"At Idiagbon And Oloya's Compound, Abebi"
Ibadan-South-West,Onireke,200272,"At Olorode Compound, Abebi"
Ibadan-South-West,Onireke,200272,"In Front Of St. Patrick, Abebi"
Ibadan-South-West,Onireke,200272,Lakondoro's Compound Lane (327)
Ibadan-South-West,Onireke,200272,Open Space Adeyemo Owonbuwo - Yeosa
Ibadan-South-West,Onireke,200272,"Open Space, Ile Adeyemo Owonbuwo"
Ibadan-South-West,Onireke,200272,"Open Space, Ile Yeosa Junction"
Ibadan-South-West,Onireke,200272,Open Space Ladapo's House
Ibadan-South-West,Onireke,200272,"Open Space Obe's House, Yeosa"
Ibadan-South-West,Onireke,200272,"Opposite Alanu Nursery School, Abebi"
Ibadan-South-West,Onireke,200272,"Space Around Daily Times, Abebi I"
Ibadan-South-West,Onireke,200272,"Space Around Daily Times, Abebi II"
Ibadan-South-West,Onireke,200272,St. Mary Catholic School I
Ibadan-South-West,Onireke,200272,St. Mary Catholic School II
Ibadan-South-West,Onireke,200272,St. Mary Catholic School III
Ibadan-South-West,Onireke,200272,"St. Patrick School, Abebi I"
Ibadan-South-West,Onireke,200272,"St. Patrick School, Abebi II"
Ibadan-South-West,Onireke,200272,"Arena Club, Lemomu Street I"
Ibadan-South-West,Onireke,200272,"Arena Club, Lemomu Street II"
Ibadan-South-West,Onireke,200272,"In Front Akinsanmi's House, Ekotedo I"
Ibadan-South-West,Onireke,200272,"In Front Akinsanmi's House, Ekotedo II"
Ibadan-South-West,Onireke,200272,"In Front Of Oni's House, Ekotedo I"
Ibadan-South-West,Onireke,200272,"In Front Of Oni's House, Ekotedo II"
Ibadan-South-West,Onireke,200272,"In Front Of Queens Cinema, Ekotedo I"
Ibadan-South-West,Onireke,200272,"In Front Of Queens Cinema, Ekotedo II"
Ibadan-South-West,Onireke,200272,Iya Olobe Junction
Ibadan-South-West,Onireke,200272,Late Baale Omole's House Idi-Oro
Ibadan-South-West,Onireke,200272,"Open Space Idi-Oro, Ekotedo"
Ibadan-South-West,Onireke,200272,"Opposite Agip Petrol Station, Oke Padre"
Ibadan-South-West,Onireke,200272,"U. N. A. School, Ekotedo I"
Ibadan-South-West,Onireke,200272,"U. N. A. School, Ekotedo II"
Ibadan-South-West,Onireke,200272,At Ladeji's Compound Nalende
Ibadan-South-West,Onireke,200272,Ayo Olu Printing Press I
Ibadan-South-West,Onireke,200272,Ayo Olu Printing Press II
Ibadan-South-West,Onireke,200272,"Baptist School, Nalende"
Ibadan-South-West,Onireke,200272,Ebenezer Primary School I
Ibadan-South-West,Onireke,200272,Ebenezer Primary School II
Ibadan-South-West,Onireke,200272,Near Joseph's Primary School
Ibadan-South-West,Onireke,200272,Open Space Nalende Road (Ode Oolo)
Ibadan-South-West,Onireke,200272,Open Space Oju Abere
Ibadan-South-West,Onireke,200272,"Sacred Heart Convent School, Nalende"
Ibadan-South-West,Onireke,200272,Space At Atowoda Nalede I
Ibadan-South-West,Onireke,200272,Space At Atowoda Nalende II
Ibadan-South-West,Onireke,200272,Space At Omitowoju I
Ibadan-South-West,Onireke,200272,Space At Omitowoju II
Ibadan-South-West,Onireke,200272,Space Near Maternity Centre
Ibadan-South-West,Onireke,200272,St. Joseph's Primary School
Ibadan-South-West,Onireke,200272,Along Akintola Road
Ibadan-South-West,Onireke,200272,Around Afonta Layout Onireke
Ibadan-South-West,Onireke,200272,In Front Of Saviour Apostolic Akintola Road I
Ibadan-South-West,Onireke,200272,In Front Of Saviour Apostolic Akintola Road II
Ibadan-South-West,Onireke,200272,"Methodist School Akintola Road, Ekotedo"
Ibadan-South-West,Onireke,200272,Open Space Beside Lekan Salami Amusement Park
Ibadan-South-West,Onireke,200272,"Open Space Shalom Nursery School, Onireke"
Ibadan-South-West,Onireke,200272,"Saviour Apostolic Church, Akintola Road"
Ibadan-South-West,Onireke,200272,Space Around Onireke Health Centre
Ibadan-South-West,Onireke,200272,Alhaji Bello Street Mecho's Workshop
Ibadan-South-West,Onireke,200272,Along Animasaun Street
Ibadan-South-West,Onireke,200272,"Along Barracks Road, Polo Junction"
Ibadan-South-West,Onireke,200272,Along Dumoye Street
Ibadan-South-West,Onireke,200272,Along Fan Milk School Of Nursing Road
Ibadan-South-West,Onireke,200272,Along T. C. T. C. Road
Ibadan-South-West,Onireke,200272,Around Post Office Eleyele
Ibadan-South-West,Onireke,200272,Beside Isabel Private School
Ibadan-South-West,Onireke,200272,Eleyele Grammar School
Ibadan-South-West,Onireke,200272,Idi-Ope Eleyele Road (Right Side)
Ibadan-South-West,Onireke,200272,Idi-Ope Market Eleyele
Ibadan-South-West,Onireke,200272,Space At School's Board Jericho I
Ibadan-South-West,Onireke,200272,"Space At School Board, Jericho II"
Ibadan-South-West,Onireke,200272,"St. Richard Primary School, Jericho"
Ibadan-South-West,Onireke,200272,Yusuf Avenue Junction Nihort Road
Ibadan-South-West,Onireke,200272,Aba Idi Osan
Ibadan-South-West,Onireke,200272,"Along Animasaun Street, Babalegba"
Ibadan-South-West,Onireke,200272,Anwar-Ul-Islam Grammar School
Ibadan-South-West,Onireke,200272,Anwar-Ul-Islam Primary School
Ibadan-South-West,Onireke,200272,Garrage Near Aska Paint
Ibadan-South-West,Onireke,200272,In Front Of Anwar-Ul-Islam Grammar School
Ibadan-South-West,Onireke,200272,In Front Of Anwar-Ul-Islam Primary School
Ibadan-South-West,Onireke,200272,Olopomewa Recreation Centre
Ibadan-South-West,Onireke,200272,Space Along Abibu Oki Street
Ibadan-South-West,Onireke,200272,"Space Along Olopomewa B/Stop, Eleyele"
Ibadan-South-West,Onireke,200272,Open Space Along Obokun Street
Ibadan-South-West,Onireke,200272,Space Around Arometa Junction
Ibadan-South-West,Onireke,200272,Space At Lister Area
Ibadan-South-West,Onireke,200272,Space Beside Oluseyi Bus Stop
Ibadan-South-West,Onireke,200272,Space Beside's The Car Wash Area
Ibadan-South-West,Onireke,200272,Space Opp. Water Works
Ibadan-South-East,Mapo,200002,Opposite Oranyan Mat. Centre
Ibadan-South-East,Mapo,200002,Ayorinde's Compound
Ibadan-South-East,Mapo,200002,Oleyo's Compound
Ibadan-South-East,Mapo,200002,Ago Seke/Esu Awele
Ibadan-South-East,Mapo,200002,"Dada's Compound, Oja'Ba"
Ibadan-South-East,Mapo,200002,"Opposite Central Mosque, Oja'Ba"
Ibadan-South-East,Mapo,200002,Mapo Court
Ibadan-South-East,Mapo,200002,Laamo's Compound
Ibadan-South-East,Mapo,200002,Oniro's Compound
Ibadan-South-East,Mapo,200002,Ogunmola's Compound
Ibadan-South-East,Mapo,200002,Mapo Health Centre
Ibadan-South-East,Mapo,200002,Esu Awele
Ibadan-South-East,Mapo,200002,Ope Agbe Compound
Ibadan-South-East,Mapo,200002,Oluwo's Compound I
Ibadan-South-East,Mapo,200002,Oluwo's Compound II
Ibadan-South-East,Mapo,200002,Kure's Compound
Ibadan-South-East,Mapo,200002,Anla's Compound I
Ibadan-South-East,Mapo,200002,Anla's Compound II
Ibadan-South-East,Mapo,200002,Ile - Ode Isale Ijebu
Ibadan-South-East,Mapo,200002,Alesinloye Compound I
Ibadan-South-East,Mapo,200002,Alesinloye Compound II
Ibadan-South-East,Mapo,200002,Alesinloye Compound III
Ibadan-South-East,Mapo,200002,Lako's Compound I
Ibadan-South-East,Mapo,200002,Lako's Compound II
Ibadan-South-East,Mapo,200002,Lako's Compound III
Ibadan-South-East,Mapo,200002,Idi Arere Junction I
Ibadan-South-East,Mapo,200002,Idi Arere Junction II
Ibadan-South-East,Mapo,200002,Balogun Kobomoje Compound I
Ibadan-South-East,Mapo,200002,Balogun Kobomoje Compound II
Ibadan-South-East,Mapo,200002,Kobiowu's Palace Compound I
Ibadan-South-East,Mapo,200002,Kobiowu's Palace Compound II
Ibadan-South-East,Mapo,200002,Infront Of Basorun Fajinmi's Compound I
Ibadan-South-East,Mapo,200002,Infront Of Basorun Fajinmi's Compound II
Ibadan-South-East,Mapo,200002,Oranyan Fish Depot
Ibadan-South-East,Mapo,200002,Oranyan Maternity Centre
Ibadan-South-East,Mapo,200002,Beside Balogun Kobomoje I
Ibadan-South-East,Mapo,200002,Beside Balogun Kobomoje II
Ibadan-South-East,Mapo,200002,Outer Space Near Balogun Kobomoje
Ibadan-South-East,Mapo,200002,Kobomoje
Ibadan-South-East,Mapo,200002,Agbongbon
Ibadan-South-East,Mapo,200002,Olufunmilayo
Ibadan-South-East,Mapo,200002,Lanioka
Ibadan-South-East,Mapo,200002,Ita Ege
Ibadan-South-East,Mapo,200002,Ariori
Ibadan-South-East,Mapo,200002,Ita Olukoyi
Ibadan-South-East,Mapo,200002,Idi-Aro
Ibadan-South-East,Mapo,200002,Modina
Ibadan-South-East,Mapo,200002,Oniyere
Ibadan-South-East,Mapo,200002,Aperin Oniyere
Ibadan-South-East,Mapo,200002,Aperin
Ibadan-South-East,Mapo,200002,Mapo
Ibadan-South-East,Mapo,200002,Odinjo
Ibadan-South-East,Mapo,200002,Ode Akano
Ibadan-South-East,Mapo,200002,Idi Igi Sango II
Ibadan-South-East,Mapo,200002,Near Mogaji Kupolu's House
Ibadan-South-East,Mapo,200002,In Front Of Alake's W/Shop I
Ibadan-South-East,Mapo,200002,In Front Of Alake's W/Shop II
Ibadan-South-East,Mapo,200002,"Adelagun Mem. School, Odinjo I"
Ibadan-South-East,Mapo,200002,"Adelagun Mem. School, Odinjo II"
Ibadan-South-East,Mapo,200002,Open Space Near Adelagun School I
Ibadan-South-East,Mapo,200002,Open Space Near Adelagun School II
Ibadan-South-East,Mapo,200002,Open Space Near Adelagun School III
Ibadan-South-East,Mapo,200002,Kajola Irede Odinjo I
Ibadan-South-East,Mapo,200002,Kajola Irede Odinjo II
Ibadan-South-East,Mapo,200002,Open Space At Obisesan I
Ibadan-South-East,Mapo,200002,Open Space At Obisesan II
Ibadan-South-East,Mapo,200002,Open Space At Omilabu Layout I
Ibadan-South-East,Mapo,200002,Open Space At Omilabu Layout II
Ibadan-South-East,Mapo,200002,Open Space At Ogunsola
Ibadan-South-East,Mapo,200002,Idi Ita Open Space I
Ibadan-South-East,Mapo,200002,Idi Ita Open Space II
Ibadan-South-East,Mapo,200002,Opposite Kudeti Church I
Ibadan-South-East,Mapo,200002,Opposite Kudeti Church II
Ibadan-South-East,Mapo,200002,Olunloyo Road I
Ibadan-South-East,Mapo,200002,Olunloyo Road II
Ibadan-South-East,Mapo,200002,Olubi's Road
Ibadan-South-East,Mapo,200002,I. M. G. School 1 Eleta I
Ibadan-South-East,Mapo,200002,I. M. G. School 1 Eleta II
Ibadan-South-East,Mapo,200002,Alli's House
Ibadan-South-East,Mapo,200002,Tewogbade's House
Ibadan-South-East,Mapo,200002,Adegoke Adelabu I
Ibadan-South-East,Mapo,200002,Adegoke Adelabu II
Ibadan-South-East,Mapo,200002,Oluokun's Compound
Ibadan-South-East,Mapo,200002,Former Beta Hospital
Ibadan-South-East,Mapo,200002,"Yinbo's Fashion Centre, Ilupeju Junction I"
Ibadan-South-East,Mapo,200002,Ilupeju Junction II
Ibadan-South-East,Mapo,200002,Open Space At Odo Oba Junction I
Ibadan-South-East,Mapo,200002,Open Space At Odo Oba Junction II
Ibadan-South-East,Mapo,200002,Open Space At Odo Oba Junction III
Ibadan-South-East,Mapo,200002,"St. Eunan's School, Odo Oba I"
Ibadan-South-East,Mapo,200002,"St. Eunan's School, Odo Oba II"
Ibadan-South-East,Mapo,200002,"St. Eunan's School, Odo Oba III"
Ibadan-South-East,Mapo,200002,Open Space At Odo Oba Elere I
Ibadan-South-East,Mapo,200002,Open Space At Odo Oba Elere II
Ibadan-South-East,Mapo,200002,Odi Olowo St. Odo Oba Elere I
Ibadan-South-East,Mapo,200002,Odi Olowo St. Odo Oba Elere II
Ibadan-South-East,Mapo,200002,Idi Obi Layout Elere I
Ibadan-South-East,Mapo,200002,Idi Obi Layout Elere II
Ibadan-South-East,Mapo,200002,In Front Of Ekolo's House I
Ibadan-South-East,Mapo,200002,In Front Of Ekolo's House II
Ibadan-South-East,Mapo,200002,In Front Of Ekolo's House III
Ibadan-South-East,Mapo,200002,Open Space Near Adedoja's House I
Ibadan-South-East,Mapo,200002,Open Space Near Adedoja's House II
Ibadan-South-East,Mapo,200002,"Court Road, Ile Tuntun I"
Ibadan-South-East,Mapo,200002,"Court Road, Ile Tuntun II"
Ibadan-South-East,Mapo,200002,"Court Road, Ile Tuntun III"
Ibadan-South-East,Mapo,200002,"Fish Depot, Ile Tuntun I"
Ibadan-South-East,Mapo,200002,"Fish Depot, Ile Tuntun II"
Ibadan-South-East,Mapo,200002,"Isola Ogunsola Junction, Academy I"
Ibadan-South-East,Mapo,200002,"Isola Ogunsola Junction, Academy II"
Ibadan-South-East,Mapo,200002,"Isola Ogunsola Junction, Academy III"
Ibadan-South-East,Mapo,200002,Open Space At Owode Academy I
Ibadan-South-East,Mapo,200002,Open Space At Owode Academy II
Ibadan-South-East,Mapo,200002,Open Space At Owode Academy III
Ibadan-South-East,Mapo,200002,"I. M. G. School II, Eleta I"
Ibadan-South-East,Mapo,200002,"I. M. G. School II, Eleta II"
Ibadan-South-East,Mapo,200002,"I. M. G. School II, Eleta III"
Ibadan-South-East,Mapo,200002,"I. M. G. School II, Eleta IV"
Ibadan-South-East,Mapo,200002,"St. John's School, Eleta I"
Ibadan-South-East,Mapo,200002,"St. John's School, Eleta II"
Ibadan-South-East,Mapo,200002,"St. John's School, Eleta III"
Ibadan-South-East,Mapo,200002,"St. John's School, Eleta IV"
Ibadan-South-East,Mapo,200002,"St. Luke's School, Molete I"
Ibadan-South-East,Mapo,200002,"St. Luke's School, Molete II"
Ibadan-South-East,Mapo,200002,"I. M. G. School, Kudeti I"
Ibadan-South-East,Mapo,200002,"I. M. G. School, Kudeti II"
Ibadan-South-East,Mapo,200002,"Islamic School, Kudeti I"
Ibadan-South-East,Mapo,200002,"Islamic School, Kudeti II"
Ibadan-South-East,Mapo,200002,"St. David's School, Kudeti"
Ibadan-South-East,Mapo,200002,Open Space Near St. David School I
Ibadan-South-East,Mapo,200002,Open Space Near St. David School II
Ibadan-South-East,Mapo,200002,Outer Space Near St. David School I
Ibadan-South-East,Mapo,200002,Outer Space Near St. David School II
Ibadan-South-East,Mapo,200002,Islamic Mission School I
Ibadan-South-East,Mapo,200002,Islamic Mission School II
Ibadan-South-East,Mapo,200002,In Front Of Odeku Compound
Ibadan-South-East,Mapo,200002,In Front Of Solaja's House
Ibadan-South-East,Mapo,200002,Outer Space Near Solaja
Ibadan-South-East,Mapo,200002,Beside Ola Mummy I
Ibadan-South-East,Mapo,200002,Beside Ola Mummy II
Ibadan-South-East,Mapo,200002,Near Mola Hospital I
Ibadan-South-East,Mapo,200002,Near Mola Hospital II
Ibadan-South-East,Mapo,200002,Opposite Odi Olowo Odo-Oba I
Ibadan-South-East,Mapo,200002,Opposite Odi Olowo Odo-Oba II
Ibadan-South-East,Mapo,200002,C. A. C. Oke Agbara I
Ibadan-South-East,Mapo,200002,C. A. C. Oke Agbara II
Ibadan-South-East,Mapo,200002,Adeyemo Lay-Out I
Ibadan-South-East,Mapo,200002,Adeyemo Lay-Out II
Ibadan-South-East,Mapo,200002,Yejide Gramm. School I
Ibadan-South-East,Mapo,200002,Yejide Gramm. School II
Ibadan-South-East,Mapo,200002,Ayodele Primary School I
Ibadan-South-East,Mapo,200002,Ayodele Primary School II
Ibadan-South-East,Mapo,200002,Open Space At Odo-Oba Junction I
Ibadan-South-East,Mapo,200002,Open Space At Odo-Oba Junction II
Ibadan-South-East,Mapo,200002,K & S. Aladura I
Ibadan-South-East,Mapo,200002,K & S. Aladura II
Ibadan-South-East,Mapo,200002,Boluwaji Elere
Ibadan-South-East,Mapo,200002,Open Space At Sanyo I
Ibadan-South-East,Mapo,200002,Open Space At Sanyo II
Ibadan-South-East,Mapo,200002,Ajet Araromi Lay-Out I
Ibadan-South-East,Mapo,200002,Ajet Araromi Lay-Out II
Ibadan-South-East,Mapo,200002,Ibadan Grammar School
Ibadan-South-East,Mapo,200002,Open Space At Molete
Ibadan-South-East,Mapo,200002,Open Space Opposite Sogoye
Ibadan-South-East,Mapo,200002,I. M. G. Ibuko I
Ibadan-South-East,Mapo,200002,I. M. G. Ibuko II
Ibadan-South-East,Mapo,200002,I. M. G. Ibuko III
Ibadan-South-East,Mapo,200002,I. M. G. Ibuko IV
Ibadan-South-East,Mapo,200002,Open Space Along Aluko I
Ibadan-South-East,Mapo,200002,Open Space Along Aluko II
Ibadan-South-East,Mapo,200002,Aluko Street Felele I
Ibadan-South-East,Mapo,200002,Aluko Street Felele II
Ibadan-South-East,Mapo,200002,Eyini High School I
Ibadan-South-East,Mapo,200002,Eyini High School II
Ibadan-South-East,Mapo,200002,Adelabu Shopping Complex I
Ibadan-South-East,Mapo,200002,Adelabu Shopping Complex II
Ibadan-South-East,Mapo,200002,Adelabu Shopping Complex III
Ibadan-South-East,Mapo,200002,Adelabu Shopping Complex IV
Ibadan-South-East,Mapo,200002,Felele Chemist I
Ibadan-South-East,Mapo,200002,Felele Chemist II
Ibadan-South-East,Mapo,200002,Felele Rab I
Ibadan-South-East,Mapo,200002,Felele Rab II
Ibadan-South-East,Mapo,200002,Open Space Along Felele Straight I
Ibadan-South-East,Mapo,200002,Open Space Along Felele Straight II
Ibadan-South-East,Mapo,200002,Open Space Along Felele Straight III
Ibadan-South-East,Mapo,200002,Open Space Along Felele Straight IV
Ibadan-South-East,Mapo,200002,"Lam Adesina Junction, Labe-Odan I"
Ibadan-South-East,Mapo,200002,"Lam Adesina Junction, Labe-Odan II"
Ibadan-South-East,Mapo,200002,"Lam Adesina Junction, Labe-Odan III"
Ibadan-South-East,Mapo,200002,Open Space Onibonoje
Ibadan-South-East,Mapo,200002,Open Space Near Onibonoje
Ibadan-South-East,Mapo,200002,Scout Camp Olorunsogo
Ibadan-South-East,Mapo,200002,Scout Camp I
Ibadan-South-East,Mapo,200002,Scout Camp II
Ibadan-South-East,Mapo,200002,Falana Mobil Station I
Ibadan-South-East,Mapo,200002,Falana Mobil Station II
Ibadan-South-West,Alesinloye,200273,Olupoyi Comp. Oja-Oba I
Ibadan-South-West,Alesinloye,200273,Olupoyi Comp. Oja-Oba II
Ibadan-South-West,Alesinloye,200273,Olupoyi Comp. Oja-Oba III
Ibadan-South-West,Alesinloye,200273,Olupoyi Comp. Oja-Oba IV
Ibadan-South-West,Alesinloye,200273,Akere Compound I
Ibadan-South-West,Alesinloye,200273,Akere Compound II
Ibadan-South-West,Alesinloye,200273,Akere Compound III
Ibadan-South-West,Alesinloye,200273,Akere Compound IV
Ibadan-South-West,Alesinloye,200273,Former Rational Bookshop I
Ibadan-South-West,Alesinloye,200273,Former Rational Bookshop II
Ibadan-South-West,Alesinloye,200273,In Front Of Late Oba Akinyele I
Ibadan-South-West,Alesinloye,200273,In Front Of Late Oba Akinyele II
Ibadan-South-West,Alesinloye,200273,Olanihun's Compound I
Ibadan-South-West,Alesinloye,200273,Olanihun's Compound II
Ibadan-South-West,Alesinloye,200273,Olanihun's Compound III
Ibadan-South-West,Alesinloye,200273,Oriolowo Compound I
Ibadan-South-West,Alesinloye,200273,Oriolowo Compound II
Ibadan-South-West,Alesinloye,200273,Fijabi Compound I
Ibadan-South-West,Alesinloye,200273,Fijabi Compound II
Ibadan-South-West,Alesinloye,200273,Fijabi Compound III
Ibadan-South-West,Alesinloye,200273,Fijabi Compound IV
Ibadan-South-West,Alesinloye,200273,Onisiniyan Compound I
Ibadan-South-West,Alesinloye,200273,Onisiniyan Compound II
Ibadan-South-West,Alesinloye,200273,Olaniyan Compound I
Ibadan-South-West,Alesinloye,200273,Olaniyan Compound II
Ibadan-South-West,Alesinloye,200273,Olaniyan Compound III
Ibadan-South-West,Alesinloye,200273,Alekuso Compound I
Ibadan-South-West,Alesinloye,200273,Alekuso Compound II
Ibadan-South-West,Alesinloye,200273,Alekuso Compound III
Ibadan-South-West,Alesinloye,200273,Ile Eja Bere I
Ibadan-South-West,Alesinloye,200273,Ile Eja Bere II
Ibadan-South-West,Alesinloye,200273,Ile Eja Bere III
Ibadan-South-West,Alesinloye,200273,"Progressive Day School, Aladorin I"
Ibadan-South-West,Alesinloye,200273,"Progressive Day School, Aladorin II"
Ibadan-South-West,Alesinloye,200273,"Progressive Day School, Aladorin III"
Ibadan-South-West,Alesinloye,200273,"Progressive Day School, Aladorin IV"
Ibadan-South-West,Alesinloye,200273,Christ Gospel Progressive Aladorin I
Ibadan-South-West,Alesinloye,200273,Christ Gospel Progressive Aladorin II
Ibadan-South-West,Alesinloye,200273,Christ Gospel Ile Ege
Ibadan-South-West,Alesinloye,200273,Open Space Behind Progressive I
Ibadan-South-West,Alesinloye,200273,Open Space Behind Progressive II
Ibadan-South-West,Alesinloye,200273,Open Space Behind Progressive III
Ibadan-South-West,Alesinloye,200273,Open Space At Aregbe's Compound
